Formulation_ID,ingredient_name,cas,smiles,smiles_valid,smiles_canonical,structure_completeness,missing_reason
EyeIrritation6pack_PID392,Imidacloprid,138261-41-3,[O-][N+](=O)N=C1/NCCN1CC1=CN=C(Cl)C=C1,True,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,active_only,present
EyeIrritation6pack_PID393,Spirodiclofen,,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,True,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,complete,present
EyeIrritation6pack_PID393,Glycerol,,OCC(O)CO,True,OCC(O)CO,complete,present
EyeIrritation6pack_PID393,"1,2-Benzisothiazol-3(2H)-one",,O=c1[nH]sc2ccccc12,True,O=c1[nH]sc2ccccc12,complete,present
EyeIrritation6pack_PID393,Kathon,,Cn1sc(Cl)cc1=O.Cn1sccc1=O,True,Cn1sc(Cl)cc1=O.Cn1sccc1=O,complete,present
EyeIrritation6pack_PID396,Methanol,,CO,True,CO,complete,present
EyeIrritation6pack_PID396,Trichloroisocyanuric Acid,,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,True,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,complete,present
EyeIrritation6pack_PID396,Iprodione,36734-19-7,CC(C)NC(=O)N1CC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1,True,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,complete,present
EyeIrritation6pack_PID398,Chlorethephon w/v,,,,,active_only,principled_skip
EyeIrritation6pack_PID398,Other inert ingredients secret To w/v,,,,,active_only,principled_skip
EyeIrritation6pack_PID398,2-Cloroethylphosphonic acid,16672-87-0,OP(O)(=O)CCCl,True,O=P(O)(O)CCCl,active_only,present
EyeIrritation6pack_PID4,Chemical name : Mesotrione Technical,,,,,active_only,principled_skip
EyeIrritation6pack_PID4,Mesotrione ≥ - ≤50,,,,,active_only,principled_skip
EyeIrritation6pack_PID4,Ethanediol ≥ - <25,,,,,active_only,principled_skip
EyeIrritation6pack_PID4,"Poly(oxy-,2-ethanediyl), α-[2,4,6-tris(1-phenylethyl)phenyl]-ω-hydroxy- ≥1 - ≤3",,,,,active_only,principled_skip
EyeIrritation6pack_PID4,"Poly(oxy-,2-ethanediyl), .alpha.-phosphono-.omega.-[2,4,6-tris(1-phenylethyl)phenoxy]- ≥1 - ≤3",,,,,active_only,principled_skip
EyeIrritation6pack_PID4,2-Benzisothiazol-3(2H)-one <0.05,,,,,active_only,principled_skip
EyeIrritation6pack_PID4,Mesotrione,104206-82-8,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C1C(=O)CCCC1=O)[N+]([O-])=O,True,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,active_only,present
EyeIrritation6pack_PID40,mol,,N[C@@]1(Cc2ccccc2)CCN2CC[C@@H](C=O)N2C1=O,True,N[C@@]1(Cc2ccccc2)CCN2CC[C@@H](C=O)N2C1=O,active_only,present
EyeIrritation6pack_PID40,Index No,,,,,active_only,principled_skip
EyeIrritation6pack_PID40,Acephate,30560-19-1,COP(=O)(NC(C)=O)SC,True,COP(=O)(NC(C)=O)SC,active_only,present
EyeIrritation6pack_PID404,Ethofumesate (ISO),26225-79-6,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,True,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,complete,present
EyeIrritation6pack_PID404,Sodium -[methyloleoylamino]ethane-1-sulphonate 1,137-20-2,CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CCS(=O)(=O)[O-].[Na+],True,CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CCS(=O)(=O)[O-].[Na+],complete,present
EyeIrritation6pack_PID404,2-Benzisothiazol-3(2H)-one 0,2634-33-5,O=c1[nH]sc2ccccc12,True,O=c1[nH]sc2ccccc12,complete,present
EyeIrritation6pack_PID406,ethoprophos (ISO),,,,,active_only,principled_skip
EyeIrritation6pack_PID406,· Index number,,,,,active_only,principled_skip
EyeIrritation6pack_PID406,Ethoprop,13194-48-4,CCCSP(=O)(OCC)SCCC,True,CCCSP(=O)(OCC)SCCC,active_only,present
EyeIrritation6pack_PID408,Etoxazole ≧％ C21H23F2NO2,153233-91-1,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,True,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,complete,present
EyeIrritation6pack_PID41,Acephate min. NA,30560-19-1,COP(=O)(NC(C)=O)SC,True,COP(=O)(NC(C)=O)SC,active_only,present
EyeIrritation6pack_PID41,Sodium sulfate max. NA,7757-82-6,O=S(=O)([O-])[O-].[Na+].[Na+],True,O=S(=O)([O-])[O-].[Na+].[Na+],active_only,present
EyeIrritation6pack_PID41,Ethylene diamine alkoxylate max. NE,26361-40-5,,,,active_only,principled_skip
EyeIrritation6pack_PID41,Polyvinylpyrrolidone max NA,9003-39-8,C=CN1CCCC1=O,True,C=CN1CCCC1=O,active_only,present
EyeIrritation6pack_PID411,Pyrethrins 232-319-8,,,,,active_only,principled_skip
EyeIrritation6pack_PID411,Piperonyl Butoxide 200-076-7,,,,,active_only,principled_skip
EyeIrritation6pack_PID411,MGK®-264 (N-Octyl Bicycloheptene Dicarboximide) 0.16 204-029-1,,,,,active_only,principled_skip
EyeIrritation6pack_PID411,Esfenvalerate Not Avail,,,,,active_only,principled_skip
EyeIrritation6pack_PID411,Liquefied Petroleum Gas - 50 270-705-8,,,,,active_only,principled_skip
EyeIrritation6pack_PID411,Permethrin,52645-53-1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,True,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,active_only,present
EyeIrritation6pack_PID411,"1,2,3,6-Tetrahydro-N-octyl-3,6-methanophthalimide",7786-80-3,CCCCCCCCN1C(=O)C2C3CC(C=C3)C2C1=O,True,CCCCCCCCN1C(=O)C2C3C=CC(C3)C2C1=O,active_only,present
EyeIrritation6pack_PID412,Isopropylalcohol,,CC(C)O,True,CC(C)O,active_only,present
EyeIrritation6pack_PID412,Non-regulatedingredients,,,,,active_only,principled_skip
EyeIrritation6pack_PID412,Carbendazim,10605-21-7,COC(=O)NC1=NC2=CC=CC=C2N1,True,COC(=O)Nc1nc2ccccc2[nH]1,active_only,present
EyeIrritation6pack_PID413,Fenoxaprop-P-ethyl,71283-80-2,CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,True,CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,active_only,present
EyeIrritation6pack_PID413,Mefenpyr-diethyl,135590-91-9,CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1,True,CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1,active_only,present
EyeIrritation6pack_PID413,"Solvent Naptha (petroleum), heavy aromatic",64742-94-5,,,,active_only,principled_skip
EyeIrritation6pack_PID413,Ethoxy (7) tridecanol,78330-21-9,,,,active_only,principled_skip
EyeIrritation6pack_PID413,Naphthalene,91-20-3,c1ccc2ccccc2c1,True,c1ccc2ccccc2c1,active_only,present
EyeIrritation6pack_PID413,Carfentrazone-ethyl,128639-02-1,CCOC(=O)C(Cl)CC1=C(Cl)C=C(F)C(=C1)N1N=C(C)N(C(F)F)C1=O,True,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,active_only,present
EyeIrritation6pack_PID413,"({2-Chloro-4-fluoro-5-[(3-oxotetrahydro-1H,3H-[1,3,4]thiadiazolo[3,4-a]pyridazin-1-ylidene)amino]phenyl}sulfanyl)acetic acid",149253-65-6,OC(=O)CSC1=CC(N=C2SC(=O)N3CCCCN23)=C(F)C=C1Cl,True,O=C(O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,active_only,present
EyeIrritation6pack_PID414,"Naphtha (petroleum), heavy aromatic",64742-94-5,,,,active_only,principled_skip
EyeIrritation6pack_PID414,Carfentrazone-ethyl,128639-02-1,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,True,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,active_only,present
EyeIrritation6pack_PID414,2-Methylnaphthalene,91-57-6,Cc1ccc2ccccc2c1,True,Cc1ccc2ccccc2c1,active_only,present
EyeIrritation6pack_PID414,Naphthalene,91-20-3,c1ccc2ccccc2c1,True,c1ccc2ccccc2c1,active_only,present
EyeIrritation6pack_PID414,1-Methylnaphthalene,90-12-0,Cc1cccc2ccccc12,True,Cc1cccc2ccccc12,active_only,present
EyeIrritation6pack_PID414,"Benzenesulfonic acid, mono-C11-13-branched alkyl derivs., calcium salts",68953-96-8,,,,active_only,principled_skip
EyeIrritation6pack_PID414,Glyphosate isopropylamine,38641-94-0,CC(C)N.OC(=O)CNCP(O)(O)=O,True,CC(C)N.O=C(O)CNCP(=O)(O)O,active_only,present
EyeIrritation6pack_PID417,Bifenthrin,,Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,True,Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,complete,present
EyeIrritation6pack_PID417,Cypermethrin,,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,True,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,complete,present
EyeIrritation6pack_PID419,Tau-fluvalinate (-No),102851-06-9,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,True,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,complete,present
EyeIrritation6pack_PID419,"Sodium alkylnaphthalenesulfonate, formaldehyde condensate (-No)",36290-04-7,C=O.O=S(=O)([O-])c1ccc2ccccc2c1.[Na+],True,C=O.O=S(=O)([O-])c1ccc2ccccc2c1.[Na+],complete,present
EyeIrritation6pack_PID419,Ethylene glycol (-No),107-21-1,OCCO,True,OCCO,complete,present
EyeIrritation6pack_PID419,Bifenthrin,82657-04-3,CC1=C(C=CC=C1COC(=O)[C@@H]1[C@H](C=C(/Cl)C(F)(F)F)C1(C)C)C1=CC=CC=C1,True,Cc1c(COC(=O)[C@@H]2[C@H](C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,complete,present
EyeIrritation6pack_PID42,This product does not contain candidate substances of very high concern at a concentration >= (Regulation (EC) No,,,,,active_only,principled_skip
EyeIrritation6pack_PID42,Acequinocyl,57960-19-7,CCCCCCCCCCCCC1=C(OC(C)=O)C(=O)C2=C(C=CC=C2)C1=O,True,CCCCCCCCCCCCC1=C(OC(C)=O)C(=O)c2ccccc2C1=O,active_only,present
EyeIrritation6pack_PID420,Bifenthrin 21.9-23.3,,,,,active_only,principled_skip
EyeIrritation6pack_PID420,Incompatible Materials Potassium Permanganate,,,,,active_only,principled_skip
EyeIrritation6pack_PID420,pH 6.0-8.0 ( solution),,,,,active_only,principled_skip
EyeIrritation6pack_PID420,Potassium Permanganate,,[K+].[O]=[Mn](=[O])(=[O])[O-],True,[K+].[O]=[Mn](=[O])(=[O])[O-],active_only,present
EyeIrritation6pack_PID420,Bifenthrin,82657-04-3,CC1=C(C=CC=C1COC(=O)[C@@H]1[C@H](C=C(/Cl)C(F)(F)F)C1(C)C)C1=CC=CC=C1,True,Cc1c(COC(=O)[C@@H]2[C@H](C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,active_only,present
EyeIrritation6pack_PID422,mol,126833-17-8,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,True,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,active_only,present
EyeIrritation6pack_PID422,Index No 616,111-00-8,,,,active_only,principled_skip
EyeIrritation6pack_PID426,Fenpropimorph,,CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,True,CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,complete,present
EyeIrritation6pack_PID426,Cyclohexanone,,O=C1CCCCC1,True,O=C1CCCCC1,complete,present
EyeIrritation6pack_PID426,Isobutanol,,CC(C)CO,True,CC(C)CO,complete,present
EyeIrritation6pack_PID429,fipronil,120068-37-3,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,True,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,complete,present
EyeIrritation6pack_PID43,Acetamiprid,135410-20-7,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,True,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,complete,present
EyeIrritation6pack_PID43,Triticonazole,131983-72-7,CC1(C)CCC(=CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,True,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,complete,present
EyeIrritation6pack_PID433,from Monopotassium Phosphate not listed,7778-77-0,O=P([O-])(O)O.[K+],True,O=P([O-])(O)O.[K+],complete,present
EyeIrritation6pack_PID433,from Elemental Sulfur not listed,7704-34-9,[S],True,[S],complete,present
EyeIrritation6pack_PID434,Propiconazole 418 g/L,60207-90-1,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,True,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,complete,present
EyeIrritation6pack_PID434,Naphthalene 40 – 45 g/L,91-20-3,c1ccc2ccccc2c1,True,c1ccc2ccccc2c1,complete,present
EyeIrritation6pack_PID435,Flonicamid,158062-67-0,N#CCNC(=O)c1cnccc1C(F)(F)F,True,N#CCNC(=O)c1cnccc1C(F)(F)F,active_only,present
EyeIrritation6pack_PID435,· Index number:616,216-00-9,,,,active_only,principled_skip
EyeIrritation6pack_PID437,cid:131) Satisfaction Guaranteed (or your money back) (cid:131) Kills Japanese beetles and other leaf feeding beetles,,,,,active_only,principled_skip
EyeIrritation6pack_PID437,Tebuconazole,107534-96-3,CC(C)(C)C(O)(CCC1=CC=C(Cl)C=C1)CN1C=NC=N1,True,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,active_only,present
EyeIrritation6pack_PID437,Imidacloprid,138261-41-3,[O-][N+](=O)N=C1/NCCN1CC1=CN=C(Cl)C=C1,True,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,active_only,present
EyeIrritation6pack_PID437,Clothianidin,210880-92-5,CNC(NCC1=CN=C(Cl)S1)=N/[N+]([O-])=O,True,CNC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,active_only,present
EyeIrritation6pack_PID438,Active Ingredient: Flazasulfuron* 25 Not established,104040-78-0,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,True,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,complete,present
EyeIrritation6pack_PID438,Silicon dioxide 0,7631-86-9,O=[Si]=O,True,O=[Si]=O,complete,present
EyeIrritation6pack_PID439,Fluazinam,,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,True,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,complete,present
EyeIrritation6pack_PID44,Acetochlor,34256-82-1,CCOCN(C(=O)CCl)c1c(C)cccc1CC,True,CCOCN(C(=O)CCl)c1c(C)cccc1CC,complete,present
EyeIrritation6pack_PID441,Ethylene Glycol,107-21-1,OCCO,True,OCCO,complete,present
EyeIrritation6pack_PID441,N-(4-Nitrophenyl)-N'-propylurea,13141-86-1,CCCNC(=O)Nc1ccc([N+](=O)[O-])cc1,True,CCCNC(=O)Nc1ccc([N+](=O)[O-])cc1,complete,present
EyeIrritation6pack_PID441,Fludioxonil,131341-86-1,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,True,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,complete,present
EyeIrritation6pack_PID443,Identifiers,142459-58-3,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,True,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,active_only,present
EyeIrritation6pack_PID443,Index No 613,164-00-9,,,,active_only,principled_skip
EyeIrritation6pack_PID443,Isoxaflutole,141112-29-0,CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1=C(ON=C1)C1CC1,True,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,active_only,present
EyeIrritation6pack_PID444,Flufenacet,142459-58-3,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,True,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,complete,present
EyeIrritation6pack_PID445,Flufenpyr-ethyl,188489-07-8,CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl,True,CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl,complete,present
EyeIrritation6pack_PID45,2-chloro-N-(ethoxymethyl)-N-(2-ethyl-6-methylphenyl)acetamide,34256-82-1,CCOCN(C(=O)CCl)c1c(C)cccc1CC,True,CCOCN(C(=O)CCl)c1c(C)cccc1CC,active_only,present
EyeIrritation6pack_PID45,· Index number:616,37-00-6,,,,active_only,principled_skip
EyeIrritation6pack_PID45,Atrazine,1912-24-9,CCNC1=NC(NC(C)C)=NC(Cl)=N1,True,CCNc1nc(Cl)nc(NC(C)C)n1,active_only,present
EyeIrritation6pack_PID456,Flumethrin,69770-45-2,CC1(C)C(C=C(Cl)c2ccc(Cl)cc2)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,True,CC1(C)C(C=C(Cl)c2ccc(Cl)cc2)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,complete_ex_mixture,present
EyeIrritation6pack_PID456,Paraffin oil,8012-95-1,,,,complete_ex_mixture,principled_skip
EyeIrritation6pack_PID456,Xylene,1330-20-7,Cc1cccc(C)c1,True,Cc1cccc(C)c1,complete_ex_mixture,present
EyeIrritation6pack_PID457,trifluoromethyl)-2- (trifluoromethyl,,,,,active_only,principled_skip
EyeIrritation6pack_PID457,Fluopicolide,239110-15-7,FC(F)(F)C1=CN=C(CNC(=O)C2=C(Cl)C=CC=C2Cl)C(Cl)=C1,True,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,active_only,present
EyeIrritation6pack_PID458,Fluopyram,658066-35-4,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,True,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,complete,present
EyeIrritation6pack_PID459,Fluopyram,,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,True,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,complete,present
EyeIrritation6pack_PID459,Prothioconazole,,OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,True,OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,complete,present
EyeIrritation6pack_PID459,"1,2-Benzisothiazol-3(2H)-one",,O=c1[nH]sc2ccccc12,True,O=c1[nH]sc2ccccc12,complete,present
EyeIrritation6pack_PID459,Propylene Glycol,,CC(O)CO,True,CC(O)CO,complete,present
EyeIrritation6pack_PID46,Dimethomorph,,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,True,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,complete,present
EyeIrritation6pack_PID46,Sodium diisopropylnaphthalenesulphonate,,CC(C)c1cc2ccccc2c(S(=O)(=O)O)c1C(C)C,True,CC(C)c1cc2ccccc2c(S(=O)(=O)O)c1C(C)C,complete,present
EyeIrritation6pack_PID46,Silica,,O=[Si]=O,True,O=[Si]=O,complete,present
EyeIrritation6pack_PID460,Fluopyram,658066-35-4,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,True,O=C(NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,complete,present
EyeIrritation6pack_PID460,"1,2-Benzisothiazol-3(2H)-one",2634-33-5,O=c1[nH]sc2ccccc12,True,O=c1[nH]sc2ccccc12,complete,present
EyeIrritation6pack_PID460,Kathon,55965-84-9,Cn1sc(Cl)cc1=O.Cn1sccc1=O,True,Cn1sc(Cl)cc1=O.Cn1sccc1=O,complete,present
EyeIrritation6pack_PID462,Product name : Fluoxastrobin,193740-76-0,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,True,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,complete,present
EyeIrritation6pack_PID462,Fluoxastrobin,361377-29-9,CON=C(C1=NOCCO1)C1=C(OC2=NC=NC(OC3=CC=CC=C3Cl)=C2F)C=CC=C1,True,CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,complete,present
EyeIrritation6pack_PID463,Flutolanil,66332-96-5,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,True,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,complete,present
EyeIrritation6pack_PID463,ethanediol,107-21-1,OCCO,True,OCCO,complete,present
EyeIrritation6pack_PID463,"propane-,2-diol 3",57-55-6,CC(O)CO,True,CC(O)CO,complete,present
EyeIrritation6pack_PID463,Sodium hydroxide ≤,1310-73-2,[Na+].[OH-],True,[Na+].[OH-],complete,present
EyeIrritation6pack_PID464,acetonitrile,,CC#N,True,CC#N,active_only,present
EyeIrritation6pack_PID464,· Index number:608,,,,,active_only,principled_skip
EyeIrritation6pack_PID464,Specific concentration limit: Eye Irrit. 2; H319: C,,,,,active_only,principled_skip
EyeIrritation6pack_PID464,Flutriafol,76674-21-0,OC(CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=C(F)C=CC=C1,True,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,active_only,present
EyeIrritation6pack_PID466,Tebuconazole,107534-96-3,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,True,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,complete,present
EyeIrritation6pack_PID467,Tebuconazole,,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,True,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,active_only,present
EyeIrritation6pack_PID467,"Alkylated Naphthalene sulfonate, sodium salt > 1 – <",,,,,active_only,principled_skip
EyeIrritation6pack_PID467,2-Benzisothiazol-3(2H)-one > 0.005 – <,,,,,active_only,principled_skip
EyeIrritation6pack_PID467,Glycerine >,,,,,active_only,principled_skip
EyeIrritation6pack_PID467,Polyethylene-polypropylene copolymer <=,,,,,active_only,principled_skip
EyeIrritation6pack_PID469,Folpet,133-07-3,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,True,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,complete,present
EyeIrritation6pack_PID47,Contd. on page 2,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,Printing date 09.08.2019,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,Contd. of page 1,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ 2.2 Label elements,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ Hazard pictograms,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ Signal word,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ Hazard-determining components of labelling,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,"1,2-benzisothiazol-3(2H)-one",,O=c1[nH]sc2ccccc12,True,O=c1[nH]sc2ccccc12,active_only,present
EyeIrritation6pack_PID47,sodium hydroxide,,[Na+].[OH-],True,[Na+].[OH-],active_only,present
EyeIrritation6pack_PID47,ꞏ Hazard statements,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ Precautionary statements,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ Supplemental information in terms of art. 25 CLP-Regulation,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ a) Identity of every active substance and its concentration in metric units: See product label,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ b) Nanomaterials contained in the product: Does not contain any nanomaterial,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,Does not contain any nanomaterial,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ c) Authorisation number,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,This biocidal product is subject to the transitional periods of Art. 89 BPR,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ d) Name and address of the authorisation holder,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,"Thor GmbH, Landwehrstraße 1, 67346 Speyer, Germany",,,,,active_only,principled_skip
EyeIrritation6pack_PID47,"ꞏ e) Type of formulation: SL, soluble concentrate",,,,,active_only,principled_skip
EyeIrritation6pack_PID47,ꞏ f) Intended or authorised applications,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,"ꞏ g) Directions for use, frequency of application and dose rate",,,,,active_only,principled_skip
EyeIrritation6pack_PID47,Contd. of page 2,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,during the addition,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,Further information: see product information,,,,,active_only,principled_skip
EyeIrritation6pack_PID47,5-Chloro-2-methyl-3(2H)-isothiazolone,26172-55-4,CN1SC(Cl)=CC1=O,True,Cn1sc(Cl)cc1=O,active_only,present
EyeIrritation6pack_PID47,2-Methyl-3(2H)-isothiazolone,2682-20-4,CN1SC=CC1=O,True,Cn1sccc1=O,active_only,present
EyeIrritation6pack_PID471,Water H₂O g/mol,,O,True,O,complete,present
EyeIrritation6pack_PID471,Hydrochloric Acid HCl g/mol,,Cl,True,Cl,complete,present
EyeIrritation6pack_PID471,Ferric Chloride Hexahydrate FeCl₃·6H₂O 270.30 g/mol,,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Fe+3],True,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Fe+3],complete,present
EyeIrritation6pack_PID471,Cobalt (II) Chloride Hexahydrate CoCl₂·6H₂O 237.93 g/mol,,O.O.O.O.O.O.[Cl-].[Cl-].[Co+2],True,O.O.O.O.O.O.[Cl-].[Cl-].[Co+2],complete,present
EyeIrritation6pack_PID471,Copper Sulfate Pentahydrate CuSO₄·5H₂O 249.68 g/mol,,O.O.O.O.O.O=S(=O)([O-])[O-].[Cu+2],True,O.O.O.O.O.O=S(=O)([O-])[O-].[Cu+2],complete,present
