Formulation_ID,Formulation_Name,Audit_Status,recommendation,priority,current_n_cas,current_n_smiles,current_n_ing,Formulation_Ingredients_CAS,Formulation_Ingredients_SMILES,Formulation_Ingredients_PubChem_CID,Audit_Issues
EyeIrritation6pack_PID978,Three Way Peanut Seed Treatment Fungicide,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,4,7,7,131860-33-8 | 131341-86-1 | 70630-17-0 | 56-81-5,CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC | C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N | CC1=C(C(=CC=C1)C)N([C@H](C)C(=O)OC)C(=O)COC | C(C(CO)O)O,3034285 | 86398 | 11150163 | 753,SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID982,Tide Glyphosate,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,1,1071-83-6 | 315-00-8,C(C(=O)O)NCP(=O)(O)O,3496,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX464,TC 281,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,2,2,124-68-5 | 70-00-6,,11807,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://beaufort.tricare.mil/Portals/110/documents/safety/SDS/281%20-%20Substrate%20Access%20II.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED
MIX636,GA 6-Weed to Grass Killer Ready-to-Use,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,1,85-00-7,,,SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
EyeIrritation6pack_PID632,Mecoprop-P Acid,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,2,2,93-65-2 | 49-00-2,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,7153,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
EyeIrritation6pack_PID684,MZ 75DF Agricultural Fungicide,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,4,4,5,8018-01-7 | 156052-68-5 | 8061-52-7 | 96-45-7 | 100-97-0,C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2] | CCC(C)(C(=O)CCl)NC(=O)C1=CC(=C(C(=C1)Cl)C)Cl | C1CNC(=S)N1 | C1N2CN3CN1CN(C2)C3,3034368 | 122087 | 2723650 | 4101,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3 | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX656,Sargeant's Spot-On for Cats,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,3,3,3,114-26-1,,,SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
EyeIrritation6pack_PID456,Flumethrin(96.2),MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,3,2,3,18-04-2 | 69770-45-2,CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(C4=CC=C(C=C4)Cl)Cl)C,91702,WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
EyeIrritation6pack_PID618,Magnate,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,22,35554-44-0 | 42-00-5,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,37175,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://www.adama.com/south-africa/sites/adama_south_africa/files/downloads/magnate500sc_tcm54-23204.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED
EyeIrritation6pack_PID704,NUP-06139 Herbicide,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,2,2,20-04-0,,,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_INGREDIENT_NAMES_NOT_FOUND_IN_SOURCE
EyeIrritation6pack_PID196,Captevate 68 WDG,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,3,3,133-06-2 | 8061-51-6,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl | CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl | COC1=CC=CC(=C1O)CC(CS(=O)(=O)[O-])OC2=C(C=C(C=C2)CCCS(=O)(=O)[O-])OC.[Na+].[Na+],8606 | 213031 | 44135711,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX662,Acetochlor 3.1 + ATZ 2.5,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,2,2,34256-82-1 | 37764-25-3,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID489,Geo Tru,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,3,7,9003-53-6 | 109-66-0 | 78-78-4 | 287-92-3,CCCCC | CCC(C)C | C1CCCC1,8003 | 6556 | 9253,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://www.siplast.com/document-library/documents/SDS/siplast_lwic_insulperm_insulation_insulperm_geofoam_sds.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED
EyeIrritation6pack_PID429,Fipronil,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,1,120068-37-3 | 55-00-8,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,3352,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX67,Bonide Spinosad Dust,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,1,131929-60-7,CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C,443059,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX783,Capric/caprylic acid,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,2,2,68937-75-7,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID723,OR-X123,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,3,3,5,1330-20-7 | 100-41-4 | 71-36-3 | 108-88-3,,,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3 | SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX1043,Pinus pumilio oil,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,0,1,8000-26-8 | 228000-26-8 | 8006-89-1,,,SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX444,Silent,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,1,7803-62-5,,,SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
EyeIrritation6pack_PID406,Ethoprop,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,3,13194-48-4 | 107-00-8,CCCSP(=O)(OCC)SCCC,3289,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX1007,Myrrh absolute,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,0,2,8016-37-3 | 84929-26-0 | 228016-37-3,,,SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
EyeIrritation6pack_PID819,Ridomil Gold MZ WG,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,2,5,8018-01-7 | 76-00-1 | 70630-17-0 | 163-00-0,C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2] | CC1=C(C(=CC=C1)C)N([C@H](C)C(=O)OC)C(=O)COC,3034368 | 11150163,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://www.adama.com/israel-agan/sites/adama_israel_agan/files/product-documents/2021-11/RIDOMIL%20GOLD%20MZ%20WG.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED
MIX806,Sulfuric acid/ Triton X-100,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,2,2,9036-19-5,,,SOURCE_DOWNLOAD_FAILED: 429 Client Error: Too Many Requests for url: https://www.sigmaaldrich.com/US/en/sds/sial/x100?srsltid=AfmBOooZ5LS7tOQfLY8C3xLhXkELDIn4Fdj0K10dL9rrSPSwC7sxQPth | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | NO_LINKED_SUPPLEMENTAL_ARTIFACTS | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED
EyeIrritation6pack_PID732,Orvego Fungicide,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,3,9,865318-97-4 | 110488-70-5 | 100-41-4 | 116412-83-0,CCCCCCCCC1=C(N2C(=NC=N2)N=C1CC)N | COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC | CCC1=CC=CC=C1 | COC1=C(C=C(C=C1)C(=O)C2=CC=C(C=C2)Cl)OC,15604010 | 86298 | 7500 | 798751,SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID506,GF-3028,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,5,5,161050-58-4 | 935545-74-7 | 187166-15-0 | 9069-80-1 | 2634-33-5 | 88-00-6 | 2682-20-4 | 326-00-9,,105010 | 53297414 | 25217966 | 17520 | 39800,INVALID_WORKBOOK_CAS | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX549,X-Cide 800 Biocide,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,4,4,4,3-00-9 | 7722-84-1 | 2-00-6 | 64-19-7 | 94-00-8 | 79-21-0,,784 | 176 | 6585,WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID519,Glyphosphate XG,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,1,1071-83-6 | 315-00-8,C(C(=O)O)NCP(=O)(O)O,3496,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX454,Spirotetramet,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,2,2,203313-25-1 | 711-00-0,CCOC(=O)OC1=C(C(=O)NC12CCC(CC2)OC)C3=C(C=CC(=C3)C)C,9969573,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX599,Rimfire Max Herbicide,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,2,2,75-09-2,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID940,TC 281,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,2,2,124-68-5 | 70-00-6,,11807,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://beaufort.tricare.mil/Portals/110/documents/safety/SDS/281%20-%20Substrate%20Access%20II.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED
MIX215,Flutriafol,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,2,2,75-05-8 | 1-00-3,CC#N,6342,SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX955,Clove bud oil,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,0,2,8000-34-8,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX252,Glyphosphate XG,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,1,1071-83-6 | 315-00-8,C(C(=O)O)NCP(=O)(O)O,3496,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX918,Cajeput oil,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,0,0,87-44-5,,,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3 | SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX919,Carrot seed oil,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,0,0,8015-88-1,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX303,Mecoprop-P Acid,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,2,2,93-65-2 | 49-00-2,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,7153,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
EyeIrritation6pack_PID1060,Zampro Fungicide,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,3,9,865318-97-4 | 110488-70-5 | 100-41-4 | 116412-83-0,CCCCCCCCC1=C(N2C(=NC=N2)N=C1CC)N | COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC | CCC1=CC=CC=C1 | COC1=C(C=C(C=C1)C(=O)C2=CC=C(C=C2)Cl)OC,15604010 | 86298 | 7500 | 798751,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX273,GF-3028,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,5,5,5,161050-58-4 | 935545-74-7 | 187166-15-0 | 9069-80-1 | 2634-33-5 | 88-00-6 | 2682-20-4 | 326-00-9,,105010 | 53297414 | 25217966 | 17520 | 39800,INVALID_WORKBOOK_CAS | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX318,Magnate,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,22,35554-44-0 | 42-00-5,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,37175,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://www.adama.com/south-africa/sites/adama_south_africa/files/downloads/magnate500sc_tcm54-23204.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED
MIX95,Chemsico Aerosol LEG,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,3,3,5,67-64-1 | 106-97-8 | 1330-20-7,,,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3 | SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX993,Galbanum resin,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,0,1,8023-91-4,,,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3 | SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX942,Myrtle oil,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,0,0,5989-27-5,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX995,"Mandarin oil, expressed",MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,0,1,8008-31-9,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX244,Gharda Fipronil,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,1,120068-37-3 | 55-00-8,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,3352,INVALID_WORKBOOK_CAS | SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX218,Fluazinam,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,1,1,287-00-5 | 79622-59-6,,91731,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://www.tcichemicals.com/BE/en/sds/F0869_EU_6N.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED
MIX243,Geo Tru,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,3,7,9003-53-6 | 109-66-0 | 78-78-4 | 287-92-3,CCCCC | CCC(C)C | C1CCCC1,8003 | 6556 | 9253,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://www.siplast.com/document-library/documents/SDS/siplast_lwic_insulperm_insulation_insulperm_geofoam_sds.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED
MIX910,Fennel oil,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,2,0,2,84455-29-8,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX217,Folicur 1. 2 emulsifiable concentrate(16.6),MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,4,1,5,107534-96-3 | 68425-94-5 | 2634-33-5 | 56-81-5 | 9003-11-6,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O | C1=CC=C2C(=C1)C(=O)NS2 | C(C(CO)O)O,86102 | 17520 | 753,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://www.cropscience.bayer.co.nz/-/media/bcs-inter/ws_newzealand/use-our-products/product-import-files/fungicides/folicur-sc/folicur-sc-sds.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED
MIX971,Coriander oil,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,0,0,78-70-6 | 80-56-8,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID1051,X-Cide 800 Biocide,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,4,4,3-00-9 | 7722-84-1 | 2-00-6 | 64-19-7 | 94-00-8 | 79-21-0,,784 | 176 | 6585,WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX254,GF-1629 SC,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,4,5,5,935545-74-7 | 187166-40-1 | 187166-15-0 | 131929-63-0 | 209-00-0 | 9069-80-1 | 2634-33-5 | 88-00-6,,53297414 | 24795086 | 25217966 | 183094 | 17520,INVALID_WORKBOOK_CAS | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SECTION_3_HAS_EXTRA_SOURCE_CAS
EyeIrritation6pack_PID128,BASF MCPP-P,MISMATCH,MANUAL_REVIEW_CONFLICTING_CAS,3,1,8,8,40487-42-1 | 137641-05-5 | 68425-94-5 | 2634-33-5 | 88-00-6 | 52-51-7 | 85-00-8 | 55965-84-9 | 167-00-5 | 112926-00-8 | 57-55-6,,38479 | 3294375 | 17520 | 2450 | 41679 | 24261 | 1030,INVALID_WORKBOOK_CAS | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SECTION_3_HAS_EXTRA_SOURCE_CAS
